[2026-03-20T20:09:02.810Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-14
[2026-03-20T20:09:02.810Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-15
[2026-03-20T20:09:02.810Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-16
[2026-03-20T20:09:02.810Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-17
[2026-03-20T20:09:02.810Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-18
[2026-03-20T20:09:02.810Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-19
[2026-03-20T20:09:02.810Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (578.219kt, NaNs) on nexus-20
[2026-03-20T20:09:02.811Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (543.345kt, NaNs) on nexus-21
[2026-03-20T20:09:02.811Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (141.811kt, NaNs) on nexus-22
[2026-03-20T20:09:02.811Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (264.668kt, NaNs) on nexus-23
[2026-03-20T20:09:02.811Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (299.599kt, NaNs) on nexus-23
[2026-03-20T20:09:02.811Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (567.457kt, NaNs) on nexus-24
[2026-03-20T20:09:32.812Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (995.574kt, NaNs) on home
[2026-03-20T20:09:32.813Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-0
[2026-03-20T20:09:32.813Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-1
[2026-03-20T20:09:32.813Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-2
[2026-03-20T20:09:32.813Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-3
[2026-03-20T20:09:32.813Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-4
[2026-03-20T20:09:32.813Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-5
[2026-03-20T20:09:32.813Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-6
[2026-03-20T20:09:32.813Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-7
[2026-03-20T20:09:32.814Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-8
[2026-03-20T20:09:32.814Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-9
[2026-03-20T20:09:32.814Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-10
[2026-03-20T20:09:32.814Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-11
[2026-03-20T20:09:32.814Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-12
[2026-03-20T20:09:32.814Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-13
[2026-03-20T20:09:32.814Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-14
[2026-03-20T20:09:32.814Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-15
[2026-03-20T20:09:32.814Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-16
[2026-03-20T20:09:32.814Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-17
[2026-03-20T20:09:32.815Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-18
[2026-03-20T20:09:32.815Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-19
[2026-03-20T20:09:32.815Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (297.278kt, NaNs) on nexus-20
[2026-03-20T20:09:32.815Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (191.984kt, NaNs) on nexus-20
[2026-03-20T20:09:32.815Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (543.345kt, NaNs) on nexus-21
[2026-03-20T20:09:32.815Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (523.351kt, NaNs) on nexus-23
[2026-03-20T20:09:32.815Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (527.645kt, NaNs) on nexus-24
[2026-03-20T20:10:02.817Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (995.555kt, NaNs) on home
